group,names,scores,logfoldchanges,pvals,pvals_adj
8,TMSB4X,9.834448,4.22307,8.000491927951831e-23,2.9216463105558756e-19
8,S100A11,9.731109,8.945658,2.221574113160768e-22,5.664764565456324e-19
8,ARHGDIB,9.712206,10.739289,2.674854110478235e-22,5.664764565456324e-19
8,GMFG,9.706744,9.994857,2.8220668140104e-22,5.664764565456324e-19
8,CD53,9.704854,9.639259,2.874870802108339e-22,5.664764565456324e-19
9,SNAR-C3,7.7246995,3.8939457,1.1211766544414066e-14,4.6298721589645045e-14
9,FOXK1,5.690214,1.3252444,1.2687997194135003e-08,3.733638282577116e-08
9,RNF149,5.570766,1.3069588,2.5362172301004107e-08,7.334176551237971e-08
9,B2M,4.4928846,2.0909388,7.026490978864764e-06,1.7761587890852083e-05
9,MTRNR2L8,4.0999756,1.9025679,4.131936327140754e-05,9.931423526105865e-05
9,MALAT1,4.095503,1.1181693,4.212533569471644e-05,0.00010120704280777762
9,SPP1,3.7433589,2.367218,0.00018157667251002328,0.0004184839035833723
9,DSG3,3.5594592,1.3712583,0.00037161932950907997,0.0008373664262518975
9,MTRNR2L2,3.0581827,2.565935,0.002226837535047851,0.004735731071574635
9,CCL5,2.5279336,0.5211058,0.011473601543309423,0.022858527315462156
