names,logfoldchanges,pvals_adj,leiden_cluster,rank
GAL,10.198424,0.009874094455423648,23,8
ACKR1,1.1988724,3.1067400287333456e-06,23,9
HAS2,8.400658,0.005784287092057337,23,10
FOXA3,1.1333234,0.047765090762988065,3,1
SPIB,2.3755808,0.04728794628846896,3,2
AC004466.1,1.6533312,0.04714477722282051,3,3
TRAF3IP3,1.0823764,0.046676835549517265,3,4
AL035448.1,1.6691878,0.04602259874257077,3,5
AC207130.1,1.271657,0.044238013254465455,3,6
SNAP25,3.1070044,0.0424905321656481,3,7
ADCYAP1,8.128118,0.04176361510471162,3,8
LILRA5,1.2372108,0.04102943019854556,3,9
CLEC9A,1.3820571,0.03931535627607361,3,10
LILRA5,1.188297,0.049776328996802656,4,1
MMP13,1.9114971,0.04973540688119666,4,2
PLIN5,3.5810037,0.04914210673721206,4,3
LINC00326,1.1976664,0.049078205587213236,4,4
AL161757.2,1.01875,0.04820979888285076,4,5
F13A1,1.1945498,0.047793480336978375,4,6
CCL23,1.2261682,0.04752993445915109,4,7
GZMB,1.2267691,0.04752993445915109,4,8
CLEC9A,1.3288581,0.04749587089903663,4,9
ACTBL2,1.2449226,0.04744957940613349,4,10
RASSF9,1.424755,0.04856474388433175,5,1
TM4SF1-AS1,1.3939632,0.04835828393543991,5,2
GYPA,1.3675741,0.048328222997345974,5,3
RXRG,1.3762733,0.048328222997345974,5,4
WAS,1.8156507,0.04823198296014273,5,5
AL672032.1,1.270104,0.048009685937739355,5,6
AC007370.2,1.2569782,0.04799414016769775,5,7
ERICH3,1.4151617,0.04660399899358488,5,8
HIST1H3B,4.8141913,0.04608137857127107,5,9
CYP26A1,3.293076,0.04473069121412384,5,10
AL590764.1,1.1731805,0.04971266679431169,6,1
CD70,1.7698901,0.049606618753727044,6,2
ZNF683,1.1280704,0.04867487992278308,6,3
CASC18,1.099255,0.04789272113807577,6,4
LINC02580,1.0623167,0.04687697894505942,6,5
NKX2-3,1.0594165,0.04682633428641825,6,6
SCGB2A1,1.0580298,0.04682124203945854,6,7
ST8SIA6,1.2017127,0.04652384414633584,6,8
S100A8,1.0391622,0.04635337392682616,6,9
LINC01480,1.0380893,0.04635337392682616,6,10
PRR9,3.4428627,0.04877387279228599,7,1
LMO3,2.4179988,0.047938894625421224,7,2
SLC43A2,4.0001583,0.0472768271399875,7,3
CALB2,6.563007,0.04649348231054008,7,4
ARHGAP15,1.9240569,0.04624519554443335,7,5
PAX8,5.30648,0.04595082912669359,7,6
OLFML2A,2.7223148,0.04533490503188289,7,7
SHCBP1L,3.5328152,0.04332688146436466,7,8
TDO2,1.8304954,0.042606246694287836,7,9
IFIT1,3.8717215,0.04151366945067515,7,10
TRG-AS1,1.1710712,0.04845428782053475,8,1
GJB3,1.2751117,0.046831769716849284,8,2
AL356804.1,2.9123724,0.04658708938242492,8,3
SYCE2,4.6965466,0.046397478487136885,8,4
TCP11L2,4.7110653,0.04530006031572808,8,5
MYOCOS,2.6399033,0.04417051908663221,8,6
FGFR3,6.224632,0.043290989642656826,8,7
ITGB8,8.14702,0.043088351237066294,8,8
AZU1,1.4273659,0.040770037639870055,8,9
AC022188.1,1.6168541,0.040360148424751406,8,10
MPEG1,1.2906158,0.0499646745090241,9,1
EDN3,1.3561188,0.04943749735030024,9,2
LINC00346,1.3923571,0.04509888168055545,9,3
MARCOL,1.1764714,0.04265137659512693,9,4
POU6F2,1.433291,0.04244270915045355,9,5
MYOCOS,2.5053773,0.04090420379703836,9,6
ICOS,1.2135985,0.03999279841218901,9,7
AL024495.1,1.263509,0.039393460847977624,9,8
AL589740.1,1.3479892,0.0382394317182879,9,9
CD1C,1.2360228,0.037554305542565204,9,10
