,group,names,scores,logfoldchanges,pvals,pvals_adj
66,6,MT1G,18.041512,4.7076473,9.199431621422588e-73,2.573212444963632e-69
67,6,CTXN1,17.602451,2.608859,2.3589175491608746e-69,5.131956179174436e-66
68,6,SPINT2,17.557774,2.9927244,5.186929170212224e-69,1.0156007315275534e-65
69,6,SYMPK,17.332607,3.0667179,2.669461876595467e-67,4.751642140339931e-64
70,7,TYROBP,15.623089,12.340116,5.068938752988523e-55,2.290992720999098e-51
71,7,FCER1G,15.622366,11.933628,5.1267190892826644e-55,2.290992720999098e-51
72,7,HLA-DRA,15.608095,9.042618,6.412275633334314e-55,2.290992720999098e-51
73,7,ITGB2,15.60096,9.198236,7.170764803390978e-55,2.290992720999098e-51
74,7,CD74,15.59527,7.364977,7.839157875485884e-55,2.290992720999098e-51
75,7,HLA-DRB1,15.594276,8.109033,7.962066568584088e-55,2.290992720999098e-51
76,7,CTSS,15.59247,7.041218,8.19047448773937e-55,2.290992720999098e-51
77,7,HLA-DRB5,15.574135,8.089077,1.0911997445769158e-54,2.6707113748520015e-51
78,7,HLA-DQB1,15.537915,7.405174,1.9213145168941653e-54,4.1799264711986395e-51
79,7,LAPTM5,15.511181,7.112001,2.9147061462197114e-54,5.706994634298195e-51
80,8,RAMP3,8.470459,6.4919534,2.4442833171961658e-17,3.4194804525850506e-13
81,8,NPDC1,8.4287815,4.3219047,3.492829880066446e-17,3.4194804525850506e-13
82,8,VWF,8.355233,6.9628634,6.530347468583522e-17,4.0622609619308026e-13
83,8,CD59,8.3182955,3.177231,8.923703257369248e-17,4.0622609619308026e-13
84,8,ACKR1,8.28144,11.2584715,1.2169457707915863e-16,4.0622609619308026e-13
85,8,CAVIN2,8.278744,5.013777,1.2448194980380395e-16,4.0622609619308026e-13
86,8,IL33,8.222765,7.6459618,1.9886428377387814e-16,5.292602727449588e-13
87,8,PTPRB,8.212713,5.2595396,2.1624525954850205e-16,5.292602727449588e-13
88,8,SRGN,8.106477,5.01278,5.210849672798075e-16,1.0985486441607622e-12
89,8,HLA-DPA1,8.097488,5.082312,5.610565087644343e-16,1.0985486441607622e-12
90,9,RPS24,25.874529,1.7181962,1.2889962356243093e-147,2.5238546293523977e-143
91,9,EBP,24.803078,2.3281584,8.305194825964496e-136,8.130785734619243e-132
92,9,NDUFB11,24.779741,1.9681991,1.4825593896887963e-135,9.676170950035544e-132
93,9,DMKN,24.747387,2.3216333,3.307743621204457e-135,1.6191405025795817e-131
94,9,FTSJ1,24.62892,1.8876362,6.191754157667865e-134,2.4246909281427356e-130
95,9,UXT,24.249367,2.1415339,6.714640956331658e-130,2.191211165416231e-126
96,9,UQCRFS1,24.23515,1.811588,9.483241007901624e-130,2.6525979847816258e-126
97,9,RPS6,24.184315,0.9038379,3.2535764157853595e-129,7.963128277634667e-126
98,9,PSAT1,23.804802,2.2605228,2.9784174807198286e-125,6.479712696943806e-122
99,9,POP4,23.626034,1.7471756,2.081929615932858e-123,4.076418187996536e-120
100,10,ZFP36,26.484907,3.24023,1.4465432871922163e-154,2.83233175632236e-150
101,10,KRT7,24.067616,3.3374407,5.460160268642626e-128,5.345496903001131e-124
102,10,EGR1,23.501505,2.4081578,3.936774029538177e-122,2.5694011832785835e-118
103,10,PQBP1,23.359375,1.9269812,1.1067138543548508e-120,5.417364317066995e-117
104,10,FOS,23.23304,2.8107507,2.111369011029778e-119,8.26812104719261e-116
105,10,RBM3,22.666536,1.8116444,9.584450284430878e-114,3.1277256094859435e-110
106,10,PIM2,22.416113,2.3074167,2.7410069531227868e-111,7.666988020306309e-108
107,10,KRT19,22.04855,2.845266,9.863469314037439e-108,2.4140841146106633e-104
108,10,KRT8,21.857878,2.413705,6.541571945623153e-106,1.4231553188366816e-102
109,10,PHGDH,21.597311,1.9887574,1.9038173600278485e-103,3.7276743909345273e-100
110,11,SSR4,5.7364507,3.887837,9.668113884405441e-09,9.95710509998746e-06
111,11,MZB1,5.7364507,12.777298,9.668113884405441e-09,9.95710509998746e-06
112,11,IGLL5,5.735713,13.810489,9.71030879978565e-09,9.95710509998746e-06
113,11,FCRL5,5.733745,11.557928,9.823705584655933e-09,9.95710509998746e-06
114,11,CD79A,5.726611,9.622856,1.0245659817083062e-08,9.95710509998746e-06
115,11,SEC11C,5.7216916,3.9221172,1.0546871665970877e-08,9.95710509998746e-06
116,11,CD38,5.7042265,7.9768214,1.1687273829553142e-08,9.95710509998746e-06
117,11,XBP1,5.6993065,4.239597,1.202957736402526e-08,9.95710509998746e-06
118,11,SLAMF7,5.688237,6.9773726,1.2835758330025772e-08,9.95710509998746e-06
119,11,ITM2C,5.645927,3.4285903,1.6429354120614108e-08,9.95710509998746e-06
120,12,WDR45,35.70387,2.4021266,3.4426110404730754e-279,6.740632417246282e-275
121,12,RHEX,34.474495,3.5540855,1.9345246906478326e-260,1.8938996721442282e-256
122,12,UQCRFS1,34.058254,2.0451486,3.0636313384822167e-254,1.999530053582727e-250
123,12,WDR13,33.3409,2.4969134,9.869977522703399e-244,4.831353997363314e-240
124,12,LTBP4,33.288906,2.445776,5.588140094780067e-243,2.1883156611158744e-239
125,12,EPHB6,33.01076,2.8317618,5.6925500710649875e-239,1.857668839857541e-235
126,12,USP11,32.88971,1.7812564,3.0842287135013553e-237,8.627028315765219e-234
127,12,TIMM17B,32.710907,2.7959774,1.0928076713079949e-234,2.6746467755263174e-231
128,12,DMKN,32.551136,2.5158064,2.01776473956996e-232,4.389759288975535e-229
129,12,UXT,32.42178,2.3341975,1.3540723970178092e-230,2.65127375336087e-227
130,13,RPS24,16.225838,1.8863716,3.3116519659702515e-59,1.621053637342438e-55
131,13,UXT,15.895314,2.287211,6.828489472108209e-57,1.4855758207097636e-53
132,13,RPL37A,15.611234,1.1043227,6.104513356419983e-55,7.968424767913551e-52
133,13,RPL35,15.321997,0.9545024,5.451675701571437e-53,5.930211679820486e-50
134,13,RPS6,15.158415,1.1537917,6.665835009663097e-52,6.525852474460171e-49
135,13,RPL13,15.116326,1.1605929,1.264000779960643e-51,1.178530251029971e-48
136,13,RPS14,14.986775,0.92044365,8.959928922129916e-51,7.974336740695624e-48
137,13,RPS29,14.704566,1.1116937,6.025626408568954e-49,5.12964195999044e-46
138,13,RPS16,14.421593,1.1283686,3.7850756521753737e-47,3.0879908862330757e-44
139,13,RPL41,14.379656,0.934868,6.943852651378272e-47,5.438425396559463e-44
