names,logfoldchanges,pvals_adj,leiden_cluster,rank
TMEM217,12.014337,0.04668375042388549,12,4
PDLIM3,9.172977,0.043208918457897774,12,5
CLDN5,3.290678,0.04016630030265462,12,6
PRSS2,1.2124649,0.03491410816423261,12,7
WDFY3-AS1,1.1268626,0.03306105771117612,12,8
KCNV1,1.1436521,0.03258557741778686,12,9
TPTE,4.8987956,0.029598809408311666,12,10
SYCE2,4.527596,0.040321977092142004,13,1
SLC6A19,1.0114911,0.03368744605866448,13,2
UCP2,4.2573586,0.036443236718897105,13,3
HAND2-AS1,4.8461637,0.032644235322651614,13,4
ANKRD33B,4.654311,0.03193843783094537,13,5
CCT6B,5.139498,0.02854180881761064,13,6
WDFY3-AS1,1.1173329,0.020949817064406913,13,7
KCNV1,1.1339145,0.020618900780124155,13,8
KLRB1,1.1062429,0.01594522647958891,13,9
C19orf84,1.0586662,0.015441574903826133,13,10
SLC6A19,1.0079898,0.03964336435329,14,1
AC104472.4,1.0006614,0.028452030217758786,14,2
HAND1,7.680905,0.03266771445452883,14,3
WDFY3-AS1,1.1133003,0.024893431241678414,14,4
KCNV1,1.1297942,0.024511673480604648,14,5
PGF,9.329685,0.028368639631490767,14,6
CASP9,5.727982,0.02597270851005194,14,7
KLRB1,1.1022674,0.018781631698502155,14,8
AC207130.1,1.0178366,0.01873073581755776,14,9
C19orf84,1.0549306,0.018274573937307668,14,10
SLC6A19,1.0076022,0.04014238595708468,15,1
CCNA2,6.28308,0.0394217619364059,15,2
AC104472.4,1.0002779,0.028821550700783023,15,3
WDFY3-AS1,1.1128541,0.025115047814313785,15,4
KCNV1,1.1293384,0.024693794280535215,15,5
MMP9,7.7881885,0.027833356261040058,15,6
KLRB1,1.1018275,0.01918308352912963,15,7
AC207130.1,1.0174431,0.019103071679144865,15,8
C19orf84,1.0545171,0.018696307186901438,15,9
BX284668.2,1.0094131,0.018527741714299332,15,10
CD93,2.7208786,0.04104543474155567,16,1
MEDAG,10.669506,0.038371411927122005,16,2
HIST1H2BA,6.475212,0.03404824802112171,16,3
OGN,6.9573894,0.03240233785559713,16,4
WDFY3-AS1,1.1124083,0.02446177919742404,16,5
