names,logfoldchanges,pvals_adj,leiden_cluster,rank
AC007014.2,1.5815187,0.04090844355621293,5,10
AC023158.2,1.6991972,0.04866839476729705,6,1
AL391650.1,1.4288942,0.04866839476729705,6,2
OAZ3,1.6734772,0.04814516181132075,6,3
GPR65,1.4344625,0.047671180508337886,6,4
AC079779.2,1.5329902,0.047185514517925166,6,5
BATF,1.4840157,0.04716507068165248,6,6
TULP2,1.4986095,0.04716507068165248,6,7
IL2RB,1.5246859,0.04716507068165248,6,8
AC007014.2,1.5672172,0.04689885129694977,6,9
PCED1B-AS1,1.5153474,0.04665906929789448,6,10
AC024075.1,1.3162941,0.049318417567588424,7,1
LY86,1.3901815,0.04445129988410526,7,2
TMIGD2,1.4650178,0.04437785096690071,7,3
AC023158.2,1.6951565,0.04307825761789227,7,4
GPR65,1.4314007,0.041979250812288815,7,5
BATF,1.480782,0.041397754287725186,7,6
AC007014.2,1.5636861,0.0410532443991729,7,7
PCED1B-AS1,1.5120035,0.04085870854475098,7,8
FGR,1.5234541,0.04084957902596808,7,9
STAB1,1.4906441,0.040809522613190395,7,10
LYZ,1.4563216,0.04993645623208802,8,1
PPP1R14B-AS1,1.6278988,0.03643569177730618,8,2
HPGDS,1.5385538,0.03524291718092255,8,3
VAV1,1.7892829,0.033723706203706925,8,4
CGA,1.6002493,0.03349602259411299,8,5
CTSW,1.8041486,0.03349602259411299,8,6
PCDHGA5,1.7762384,0.03338987155106616,8,7
MNDA,1.7246356,0.033134411431427944,8,8
LINC02183,1.8053514,0.03283207069795005,8,9
CD33,1.9101192,0.03249988224983498,8,10
AC023158.2,1.637005,0.04844917803758697,9,1
OAZ3,1.6128337,0.04770815485768057,9,2
CSF3R,1.4211274,0.047341936933296164,9,3
GPR65,1.3871073,0.04723717706597052,9,4
IL2RB,1.4725405,0.04650967022294586,9,5
AC007014.2,1.5127308,0.04611150317856807,9,6
PCED1B-AS1,1.4637042,0.04587455668793323,9,7
SMAD9-IT1,1.5490665,0.045655777047358084,9,8
MAPK8IP2,1.5696907,0.04530109094228222,9,9
MS4A6A,1.4120685,0.045283204480016805,9,10
